Incident energy [eV];Computed function [b]
1.614608E+05;9.249830E-08
1.615057E+05;9.268310E-08
1.615506E+05;9.286791E-08
1.615993E+05;9.306836E-08
1.616480E+05;9.326881E-08
1.616967E+05;9.346925E-08
1.617454E+05;9.366970E-08
1.617941E+05;9.387015E-08
1.618428E+05;9.407059E-08
1.618915E+05;9.427104E-08
1.619159E+05;9.437147E-08
1.619402E+05;9.447149E-08
1.619852E+05;9.465670E-08
1.620302E+05;9.484192E-08
1.620752E+05;9.502714E-08
1.621201E+05;9.521195E-08
1.621651E+05;9.539717E-08
1.622101E+05;9.558238E-08
1.622326E+05;9.567499E-08
1.622551E+05;9.576760E-08
1.622776E+05;9.586021E-08
1.623000E+05;9.595241E-08
1.623338E+05;9.609153E-08
1.623574E+05;9.618866E-08
1.623810E+05;9.628580E-08
1.624282E+05;9.648007E-08
1.625226E+05;9.686862E-08
1.625698E+05;9.706289E-08
1.626170E+05;9.725716E-08
1.626642E+05;9.745144E-08
1.627114E+05;9.764571E-08
1.627450E+05;9.778400E-08
1.627786E+05;9.792230E-08
1.628122E+05;9.806060E-08
1.628457E+05;9.819848E-08
1.628793E+05;9.833678E-08
1.629128E+05;9.847466E-08
1.629799E+05;9.875084E-08
1.630135E+05;9.888914E-08
1.630470E+05;9.902702E-08
1.631141E+05;9.930321E-08
1.631812E+05;9.957939E-08
1.632483E+05;9.985556E-08
1.633049E+05;1.000885E-07
1.633614E+05;1.003211E-07
1.634179E+05;1.005536E-07
1.634744E+05;1.007862E-07
1.635310E+05;1.010191E-07
1.635875E+05;1.012517E-07
1.637005E+05;1.017168E-07
1.638136E+05;1.021823E-07
1.639266E+05;1.026474E-07
1.640397E+05;1.031129E-07
1.641527E+05;1.035780E-07
1.642658E+05;1.040435E-07
1.643788E+05;1.045086E-07
1.644919E+05;1.049741E-07
1.646049E+05;1.054393E-07
1.647180E+05;1.059048E-07
1.648310E+05;1.063699E-07
1.650570E+05;1.073001E-07
1.652831E+05;1.082307E-07
1.655092E+05;1.091613E-07
1.657353E+05;1.100919E-07
1.659613E+05;1.110221E-07
1.662015E+05;1.120109E-07
1.664417E+05;1.129995E-07
1.666819E+05;1.139881E-07
1.669221E+05;1.149768E-07
1.671623E+05;1.159654E-07
1.674025E+05;1.169540E-07
1.676427E+05;1.179427E-07
1.678829E+05;1.189314E-07
1.683633E+05;1.209087E-07
1.688437E+05;1.228860E-07
1.693241E+05;1.248633E-07
1.698045E+05;1.268406E-07
1.702567E+05;1.287018E-07
1.709350E+05;1.314937E-07
1.716132E+05;1.342851E-07
1.720089E+05;1.359138E-07
1.724045E+05;1.375421E-07
1.728002E+05;1.391708E-07
1.729980E+05;1.399849E-07
1.731958E+05;1.407990E-07
1.733937E+05;1.416135E-07
1.735915E+05;1.424277E-07
1.737893E+05;1.432419E-07
1.739871E+05;1.440560E-07
1.741849E+05;1.448701E-07
1.743827E+05;1.456843E-07
1.745805E+05;1.464984E-07
1.747783E+05;1.473125E-07
1.749479E+05;1.480106E-07
1.751174E+05;1.487082E-07
1.752870E+05;1.494063E-07
1.754565E+05;1.501040E-07
1.756261E+05;1.508021E-07
1.757956E+05;1.514997E-07
1.758804E+05;1.518487E-07
1.759652E+05;1.521978E-07
1.760500E+05;1.525468E-07
1.761347E+05;1.528954E-07
1.762407E+05;1.533317E-07
1.763467E+05;1.537680E-07
1.764527E+05;1.542043E-07
1.765586E+05;1.546401E-07
1.766116E+05;1.548583E-07
1.766646E+05;1.550765E-07
1.767706E+05;1.555128E-07
1.768236E+05;1.557309E-07
1.768766E+05;1.559490E-07
1.769296E+05;1.561672E-07
1.769825E+05;1.563849E-07
1.770597E+05;1.567027E-07
1.771369E+05;1.570204E-07
1.772913E+05;1.576559E-07
1.773685E+05;1.579737E-07
1.774457E+05;1.582915E-07
1.775229E+05;1.586092E-07
1.776000E+05;1.589265E-07
1.776548E+05;1.591520E-07
1.777095E+05;1.593772E-07
1.777643E+05;1.596028E-07
1.778190E+05;1.598279E-07
1.780380E+05;1.607293E-07
1.781475E+05;1.611800E-07
1.782570E+05;1.616307E-07
1.783118E+05;1.618562E-07
1.783665E+05;1.620814E-07
1.784213E+05;1.623070E-07
1.784760E+05;1.625321E-07
1.785351E+05;1.627753E-07
1.785941E+05;1.630182E-07
1.786532E+05;1.632614E-07
1.787122E+05;1.635043E-07
1.788303E+05;1.639904E-07
1.789484E+05;1.644765E-07
1.790665E+05;1.649626E-07
1.791846E+05;1.654487E-07
1.793027E+05;1.659348E-07
1.794208E+05;1.664208E-07
1.795389E+05;1.669069E-07
1.796570E+05;1.673931E-07
1.797751E+05;1.678791E-07
1.798932E+05;1.683652E-07
1.800113E+05;1.688513E-07
1.801294E+05;1.693374E-07
1.803656E+05;1.703096E-07
1.806018E+05;1.712818E-07
1.808380E+05;1.722540E-07
1.810742E+05;1.732261E-07
1.813104E+05;1.741983E-07
1.816648E+05;1.756571E-07
1.820191E+05;1.771153E-07
1.823734E+05;1.785736E-07
1.827277E+05;1.800319E-07
1.830820E+05;1.814902E-07
1.834363E+05;1.829485E-07
1.837906E+05;1.844068E-07
1.841449E+05;1.858650E-07
1.844402E+05;1.870804E-07
1.847354E+05;1.882955E-07
1.850307E+05;1.895110E-07
1.853259E+05;1.907260E-07
1.854736E+05;1.913339E-07
1.856212E+05;1.919414E-07
1.857688E+05;1.925489E-07
1.859164E+05;1.931565E-07
1.860641E+05;1.937643E-07
1.862117E+05;1.943719E-07
1.863593E+05;1.949794E-07
1.865069E+05;1.955869E-07
1.866644E+05;1.962352E-07
1.867432E+05;1.965595E-07
1.868219E+05;1.968834E-07
1.869007E+05;1.972078E-07
1.869794E+05;1.975317E-07
1.870581E+05;1.978556E-07
1.871368E+05;1.981795E-07
1.872057E+05;1.984631E-07
1.872746E+05;1.987467E-07
1.873435E+05;1.990303E-07
1.874124E+05;1.993139E-07
1.874813E+05;1.995975E-07
1.875158E+05;1.997395E-07
1.875502E+05;1.998811E-07
1.875847E+05;2.000231E-07
1.876191E+05;2.001647E-07
1.876536E+05;2.003067E-07
1.876880E+05;2.004483E-07
1.877249E+05;2.006001E-07
1.877618E+05;2.007520E-07
1.877987E+05;2.009039E-07
1.878356E+05;2.010558E-07
1.878541E+05;2.011319E-07
1.878725E+05;2.012077E-07
1.878910E+05;2.012838E-07
1.879094E+05;2.013595E-07
1.879279E+05;2.014357E-07
1.879463E+05;2.015114E-07
1.879648E+05;2.015876E-07
1.879832E+05;2.016633E-07
1.880029E+05;2.017444E-07
1.880226E+05;2.018255E-07
1.880423E+05;2.019065E-07
1.880620E+05;2.019876E-07
1.880817E+05;2.020687E-07
1.880916E+05;2.021095E-07
1.881014E+05;2.021498E-07
1.881113E+05;2.021906E-07
1.881211E+05;2.022309E-07
1.881309E+05;2.022712E-07
1.881407E+05;2.023116E-07
1.881540E+05;2.023663E-07
1.881672E+05;2.024206E-07
1.881739E+05;2.024482E-07
1.881805E+05;2.024754E-07
1.881871E+05;2.025025E-07
1.881937E+05;2.025297E-07
1.882004E+05;2.025573E-07
1.882070E+05;2.025844E-07
1.882136E+05;2.026116E-07
1.882202E+05;2.026388E-07
1.882269E+05;2.026664E-07
1.882335E+05;2.026935E-07
1.882467E+05;2.027478E-07
1.882734E+05;2.028577E-07
1.882801E+05;2.028853E-07
1.882867E+05;2.029125E-07
1.882934E+05;2.029401E-07
1.883000E+05;2.029672E-07
1.883059E+05;2.029915E-07
1.883118E+05;2.030158E-07
1.883177E+05;2.030401E-07
1.883236E+05;2.030644E-07
1.883354E+05;2.031129E-07
1.883471E+05;2.031611E-07
1.883589E+05;2.032097E-07
1.883707E+05;2.032582E-07
1.883825E+05;2.033068E-07
1.883942E+05;2.033550E-07
1.884005E+05;2.033809E-07
1.884067E+05;2.034064E-07
1.884191E+05;2.034575E-07
1.884315E+05;2.035085E-07
1.884439E+05;2.035595E-07
1.884563E+05;2.036106E-07
1.884687E+05;2.036616E-07
1.884811E+05;2.037127E-07
1.884935E+05;2.037637E-07
1.885049E+05;2.038106E-07
1.885163E+05;2.038575E-07
1.885277E+05;2.039044E-07
1.885391E+05;2.039513E-07
1.885505E+05;2.039983E-07
1.885619E+05;2.040452E-07
1.885846E+05;2.041386E-07
1.886074E+05;2.042325E-07
1.886302E+05;2.043263E-07
1.886530E+05;2.044202E-07
1.886757E+05;2.045136E-07
1.886975E+05;2.046033E-07
1.887192E+05;2.046926E-07
1.887409E+05;2.047819E-07
1.887626E+05;2.048713E-07
1.887844E+05;2.049610E-07
1.888061E+05;2.050503E-07
1.888495E+05;2.052290E-07
1.888930E+05;2.054080E-07
1.889364E+05;2.055866E-07
1.889799E+05;2.057657E-07
1.890233E+05;2.059443E-07
1.890647E+05;2.061147E-07
1.891061E+05;2.062851E-07
1.891475E+05;2.064555E-07
1.891889E+05;2.066259E-07
1.892303E+05;2.067963E-07
1.892717E+05;2.069667E-07
1.893544E+05;2.073071E-07
1.894372E+05;2.076479E-07
1.895199E+05;2.079883E-07
1.896027E+05;2.083291E-07
1.896854E+05;2.086695E-07
1.897848E+05;2.090786E-07
1.898841E+05;2.094873E-07
1.899834E+05;2.098961E-07
1.900827E+05;2.103048E-07
1.901821E+05;2.107139E-07
1.902814E+05;2.111226E-07
1.904800E+05;2.119400E-07
1.906125E+05;2.124854E-07
1.907781E+05;2.131670E-07
1.909436E+05;2.138482E-07
1.911092E+05;2.145298E-07
1.912747E+05;2.152110E-07
1.914403E+05;2.158926E-07
1.915231E+05;2.162334E-07
1.916058E+05;2.165738E-07
1.916886E+05;2.169145E-07
1.917714E+05;2.172554E-07
1.918542E+05;2.175962E-07
1.919369E+05;2.179365E-07
1.920275E+05;2.183094E-07
1.921181E+05;2.186824E-07
1.922087E+05;2.190553E-07
1.922540E+05;2.192417E-07
1.922993E+05;2.194281E-07
1.923446E+05;2.196146E-07
1.923899E+05;2.198011E-07
1.924352E+05;2.199876E-07
1.924805E+05;2.201740E-07
1.925258E+05;2.203604E-07
1.925711E+05;2.205469E-07
1.926164E+05;2.207333E-07
1.926617E+05;2.209198E-07
1.927165E+05;2.211453E-07
1.927713E+05;2.213709E-07
1.928809E+05;2.218220E-07
1.929357E+05;2.220475E-07
1.929905E+05;2.222731E-07
1.930453E+05;2.224987E-07
1.931000E+05;2.227238E-07
1.931627E+05;2.229819E-07
1.932058E+05;2.231593E-07
1.932488E+05;2.233362E-07
1.933348E+05;2.236903E-07
1.935069E+05;2.243986E-07
1.935930E+05;2.247530E-07
1.936790E+05;2.251070E-07
1.937650E+05;2.254609E-07
1.938510E+05;2.258149E-07
1.939167E+05;2.260853E-07
1.939823E+05;2.263553E-07
1.940479E+05;2.266253E-07
1.941135E+05;2.268954E-07
1.941792E+05;2.271658E-07
1.942448E+05;2.274358E-07
1.943104E+05;2.277058E-07
1.943760E+05;2.279758E-07
1.945073E+05;2.285162E-07
1.946385E+05;2.290562E-07
1.947697E+05;2.295962E-07
1.949009E+05;2.301362E-07
1.950197E+05;2.306252E-07
1.951384E+05;2.311138E-07
1.953758E+05;2.320909E-07
1.956133E+05;2.330685E-07
1.958507E+05;2.340456E-07
1.960882E+05;2.350232E-07
1.963256E+05;2.360002E-07
1.965631E+05;2.369778E-07
1.968005E+05;2.379549E-07
1.970005E+05;2.387781E-07
1.972005E+05;2.396013E-07
1.976004E+05;2.412473E-07
1.980004E+05;2.428936E-07
1.984003E+05;2.445396E-07
1.988003E+05;2.461860E-07
1.992002E+05;2.478320E-07
1.996001E+05;2.494779E-07
2.000000E+05;2.511771E-07
2.007266E+05;2.601022E-07
2.014532E+05;2.690806E-07
2.021798E+05;2.780589E-07
2.029063E+05;2.870361E-07
2.036329E+05;2.960144E-07
2.043594E+05;3.049915E-07
2.058125E+05;3.229470E-07
2.072657E+05;3.409037E-07
2.087188E+05;3.588591E-07
2.101719E+05;3.768146E-07
2.116250E+05;3.947700E-07
2.126241E+05;4.071156E-07
2.131236E+05;4.132877E-07
2.136231E+05;4.194599E-07
2.146222E+05;4.318054E-07
2.156212E+05;4.441497E-07
2.166203E+05;4.564953E-07
2.171198E+05;4.626674E-07
2.176193E+05;4.688396E-07
2.181188E+05;4.750118E-07
2.186183E+05;4.811838E-07
2.188681E+05;4.842706E-07
2.191178E+05;4.873560E-07
2.196173E+05;4.935282E-07
2.199125E+05;4.971758E-07
2.202077E+05;5.008236E-07
2.205029E+05;5.044713E-07
2.207980E+05;5.081176E-07
2.210932E+05;5.117654E-07
2.212408E+05;5.135892E-07
2.213883E+05;5.154118E-07
2.215359E+05;5.172357E-07
2.216835E+05;5.190595E-07
2.218311E+05;5.208833E-07
2.219786E+05;5.227059E-07
2.221035E+05;5.242493E-07
2.222284E+05;5.257926E-07
2.223533E+05;5.273360E-07
2.224781E+05;5.288781E-07
2.226030E+05;5.304215E-07
2.227279E+05;5.319648E-07
2.227904E+05;5.327371E-07
2.228528E+05;5.335082E-07
2.229776E+05;5.350502E-07
2.230428E+05;5.358559E-07
2.231079E+05;5.366603E-07
2.231731E+05;5.374660E-07
2.232382E+05;5.382704E-07
2.233685E+05;5.398804E-07
2.234988E+05;5.414905E-07
2.237594E+05;5.447107E-07
2.238246E+05;5.455164E-07
2.238897E+05;5.463208E-07
2.239549E+05;5.471264E-07
2.240200E+05;5.479308E-07
2.241163E+05;5.491208E-07
2.241947E+05;5.500896E-07
2.242731E+05;5.510583E-07
2.243515E+05;5.520270E-07
2.244299E+05;5.529958E-07
2.245867E+05;5.549334E-07
2.247434E+05;5.568696E-07
2.249002E+05;5.588071E-07
2.250570E+05;5.607447E-07
2.251354E+05;5.617135E-07
2.252138E+05;5.626822E-07
2.253705E+05;5.646185E-07
2.254649E+05;5.657850E-07
2.255592E+05;5.669502E-07
2.256535E+05;5.681154E-07
2.257478E+05;5.692807E-07
2.258422E+05;5.704471E-07
2.259365E+05;5.716123E-07
2.261251E+05;5.739428E-07
2.263138E+05;5.762745E-07
2.265024E+05;5.786050E-07
2.266911E+05;5.809367E-07
2.268797E+05;5.832671E-07
2.271990E+05;5.872127E-07
2.273586E+05;5.891848E-07
2.275182E+05;5.911569E-07
2.278375E+05;5.951024E-07
2.281567E+05;5.990466E-07
2.284760E+05;6.029921E-07
2.287952E+05;6.069363E-07
2.291144E+05;6.108806E-07
2.294336E+05;6.148248E-07
2.298544E+05;6.200245E-07
2.302751E+05;6.252229E-07
2.306959E+05;6.304227E-07
2.311166E+05;6.356211E-07
2.313270E+05;6.382210E-07
2.315374E+05;6.408208E-07
2.317478E+05;6.434206E-07
2.319581E+05;6.460192E-07
2.321685E+05;6.486193E-07
2.323789E+05;6.554992E-07
2.325893E+05;6.637559E-07
2.327996E+05;6.720087E-07
2.329808E+05;6.791195E-07
2.331620E+05;6.862302E-07
2.333432E+05;6.933411E-07
2.335244E+05;7.004518E-07
2.336150E+05;7.040073E-07
2.337056E+05;7.075627E-07
2.337962E+05;7.111180E-07
2.338868E+05;7.146735E-07
2.339774E+05;7.182289E-07
2.340680E+05;7.217842E-07
2.341586E+05;7.253396E-07
2.342492E+05;7.288951E-07
2.343821E+05;7.341104E-07
2.344485E+05;7.367161E-07
2.345149E+05;7.393218E-07
2.345814E+05;7.419315E-07
2.346478E+05;7.445372E-07
2.347142E+05;7.471430E-07
2.347806E+05;7.497487E-07
2.348471E+05;7.523583E-07
2.349135E+05;7.549640E-07
2.349799E+05;7.575698E-07
2.350463E+05;7.601755E-07
2.351128E+05;7.627851E-07
2.351792E+05;7.653909E-07
2.352456E+05;7.679966E-07
2.353120E+05;7.706023E-07
2.354032E+05;7.741813E-07
2.354943E+05;7.777563E-07
2.355854E+05;7.813313E-07
2.356765E+05;7.849063E-07
2.357677E+05;7.884853E-07
2.358588E+05;7.920603E-07
2.359499E+05;7.956353E-07
2.360410E+05;7.992103E-07
2.361323E+05;8.027932E-07
2.362235E+05;8.063722E-07
2.362892E+05;8.089504E-07
2.363548E+05;8.115247E-07
2.364861E+05;8.166773E-07
2.366174E+05;8.218299E-07
2.367486E+05;8.269785E-07
2.368799E+05;8.321311E-07
2.370112E+05;8.372837E-07
2.371425E+05;8.424363E-07
2.372737E+05;8.475850E-07
2.373680E+05;8.512855E-07
2.374622E+05;8.549822E-07
2.375565E+05;8.586828E-07
2.376507E+05;8.623794E-07
2.377450E+05;8.660801E-07
2.378392E+05;8.697767E-07
2.379334E+05;8.734734E-07
2.380276E+05;8.771701E-07
2.381219E+05;8.808706E-07
2.382161E+05;8.845673E-07
2.384045E+05;8.919607E-07
2.385930E+05;8.993580E-07
2.387814E+05;9.067513E-07
2.389490E+05;9.133284E-07
2.391165E+05;9.199016E-07
2.392841E+05;9.264787E-07
2.394516E+05;9.330518E-07
2.396192E+05;9.396289E-07
2.397867E+05;9.462021E-07
2.401217E+05;9.593485E-07
2.404568E+05;9.724987E-07
2.407918E+05;9.856451E-07
2.411269E+05;9.987953E-07
2.414619E+05;1.011942E-06
2.417551E+05;1.023448E-06
2.420483E+05;1.034954E-06
2.426347E+05;1.057966E-06
2.432211E+05;1.080978E-06
2.435143E+05;1.092483E-06
2.438074E+05;1.103986E-06
2.440902E+05;1.115084E-06
2.443729E+05;1.126177E-06
2.446556E+05;1.137272E-06
2.449383E+05;1.148366E-06
2.452210E+05;1.159459E-06
2.453624E+05;1.165008E-06
2.455037E+05;1.170553E-06
2.456451E+05;1.176102E-06
2.457864E+05;1.181647E-06
2.459278E+05;1.187196E-06
2.459985E+05;1.189970E-06
2.460691E+05;1.192741E-06
2.461634E+05;1.196442E-06
2.462576E+05;1.200138E-06
2.463518E+05;1.203835E-06
2.464460E+05;1.207532E-06
2.464932E+05;1.209384E-06
2.465403E+05;1.211232E-06
2.465874E+05;1.213080E-06
2.466345E+05;1.214929E-06
2.466816E+05;1.216777E-06
2.467287E+05;1.218626E-06
2.467758E+05;1.220474E-06
2.468229E+05;1.222322E-06
2.468701E+05;1.224175E-06
2.469172E+05;1.226023E-06
2.469643E+05;1.227871E-06
2.470114E+05;1.229720E-06
2.470586E+05;1.231572E-06
2.470822E+05;1.232498E-06
2.471057E+05;1.233420E-06
2.471293E+05;1.234346E-06
2.471528E+05;1.235269E-06
2.471764E+05;1.236195E-06
2.471882E+05;1.236658E-06
2.471999E+05;1.237117E-06
2.472104E+05;1.237529E-06
2.472248E+05;1.238094E-06
2.472392E+05;1.238659E-06
2.472536E+05;1.239224E-06
2.472608E+05;1.239507E-06
2.472680E+05;1.239789E-06
2.472752E+05;1.240072E-06
2.472824E+05;1.240354E-06
2.472896E+05;1.240637E-06
2.472968E+05;1.240919E-06
2.473040E+05;1.241202E-06
2.473112E+05;1.241485E-06
2.473184E+05;1.241767E-06
2.473255E+05;1.242046E-06
2.473328E+05;1.242332E-06
2.473400E+05;1.242615E-06
2.473472E+05;1.242898E-06
2.473544E+05;1.243180E-06
2.473616E+05;1.243463E-06
2.473688E+05;1.243745E-06
2.473760E+05;1.244028E-06
2.473832E+05;1.244310E-06
2.473904E+05;1.244593E-06
2.473976E+05;1.244875E-06
2.474048E+05;1.245158E-06
2.474120E+05;1.245440E-06
2.474192E+05;1.245723E-06
2.474264E+05;1.246005E-06
2.474336E+05;1.246288E-06
2.474408E+05;1.246570E-06
2.474487E+05;1.246881E-06
2.474566E+05;1.247191E-06
2.474645E+05;1.247501E-06
2.474723E+05;1.247807E-06
2.474802E+05;1.248117E-06
2.474880E+05;1.248423E-06
2.474959E+05;1.248733E-06
2.475037E+05;1.249039E-06
2.475116E+05;1.249349E-06
2.475194E+05;1.249655E-06
2.475351E+05;1.250271E-06
2.475508E+05;1.250887E-06
2.475665E+05;1.251503E-06
2.475788E+05;1.251986E-06
2.475910E+05;1.252465E-06
2.476032E+05;1.252943E-06
2.476153E+05;1.253418E-06
2.476256E+05;1.253822E-06
2.476359E+05;1.254227E-06
2.476565E+05;1.255035E-06
2.476771E+05;1.255844E-06
2.476977E+05;1.256652E-06
2.477080E+05;1.257056E-06
2.477183E+05;1.257460E-06
2.477286E+05;1.257865E-06
2.477389E+05;1.258269E-06
2.477492E+05;1.258673E-06
2.477595E+05;1.259077E-06
2.477698E+05;1.259481E-06
2.477801E+05;1.259885E-06
2.477917E+05;1.260341E-06
2.478032E+05;1.260792E-06
2.478147E+05;1.261243E-06
2.478262E+05;1.261695E-06
2.478492E+05;1.262597E-06
2.478722E+05;1.263500E-06
2.478952E+05;1.264403E-06
2.479182E+05;1.265305E-06
2.479412E+05;1.266207E-06
2.479642E+05;1.267110E-06
2.479853E+05;1.267938E-06
2.480064E+05;1.268766E-06
2.480275E+05;1.269594E-06
2.480486E+05;1.270422E-06
2.480697E+05;1.271250E-06
2.480908E+05;1.272078E-06
2.481330E+05;1.273735E-06
2.481752E+05;1.275391E-06
2.482174E+05;1.277046E-06
2.482596E+05;1.278703E-06
2.483017E+05;1.280355E-06
2.483478E+05;1.282164E-06
2.483938E+05;1.283969E-06
2.484398E+05;1.285774E-06
2.484858E+05;1.287579E-06
2.485319E+05;1.289388E-06
2.485779E+05;1.291193E-06
2.486699E+05;1.294804E-06
2.487620E+05;1.298418E-06
2.488540E+05;1.302028E-06
2.489460E+05;1.305639E-06
2.490380E+05;1.309249E-06
2.491454E+05;1.313464E-06
2.492528E+05;1.317678E-06
2.493602E+05;1.321893E-06
2.494675E+05;1.326104E-06
2.495749E+05;1.330318E-06
2.496823E+05;1.334533E-06
2.497897E+05;1.338748E-06
2.498970E+05;1.342959E-06
2.500198E+05;1.347778E-06
2.501425E+05;1.352593E-06
2.502652E+05;1.357408E-06
2.503879E+05;1.362223E-06
2.505107E+05;1.367042E-06
2.505721E+05;1.369451E-06
2.506334E+05;1.371857E-06
2.506948E+05;1.374267E-06
2.507561E+05;1.376672E-06
2.508175E+05;1.379082E-06
2.508788E+05;1.381487E-06
2.509402E+05;1.383897E-06
2.509863E+05;1.385706E-06
2.510323E+05;1.387511E-06
2.510783E+05;1.389316E-06
2.511243E+05;1.391121E-06
2.511703E+05;1.392927E-06
2.511933E+05;1.393829E-06
2.512163E+05;1.394732E-06
2.512393E+05;1.395634E-06
2.512623E+05;1.396537E-06
2.512853E+05;1.397439E-06
2.513083E+05;1.398342E-06
2.513313E+05;1.399245E-06
2.513543E+05;1.400147E-06
2.513773E+05;1.401050E-06
2.514003E+05;1.401952E-06
2.514233E+05;1.402855E-06
2.514463E+05;1.403757E-06
2.514578E+05;1.404209E-06
2.514693E+05;1.404660E-06
2.514808E+05;1.405111E-06
2.514923E+05;1.405563E-06
2.515026E+05;1.405967E-06
2.515128E+05;1.406367E-06
2.515231E+05;1.406771E-06
2.515333E+05;1.407172E-06
2.515436E+05;1.407576E-06
2.515538E+05;1.407976E-06
2.515640E+05;1.408376E-06
2.515742E+05;1.408777E-06
2.515845E+05;1.409181E-06
2.515947E+05;1.409581E-06
2.516049E+05;1.409981E-06
2.516151E+05;1.410382E-06
2.516254E+05;1.410786E-06
2.516356E+05;1.411186E-06
2.516560E+05;1.411987E-06
2.516663E+05;1.412391E-06
2.516765E+05;1.412791E-06
2.516868E+05;1.413195E-06
2.516970E+05;1.413596E-06
2.517073E+05;1.414000E-06
2.517149E+05;1.414298E-06
2.517224E+05;1.414592E-06
2.517375E+05;1.415185E-06
2.517677E+05;1.416370E-06
2.517828E+05;1.416963E-06
2.517979E+05;1.417555E-06
2.518130E+05;1.418148E-06
2.518280E+05;1.418736E-06
2.518372E+05;1.419098E-06
2.518464E+05;1.419459E-06
2.518556E+05;1.419820E-06
2.518648E+05;1.420181E-06
2.518740E+05;1.420542E-06
2.518832E+05;1.420903E-06
2.519015E+05;1.421621E-06
2.519199E+05;1.422343E-06
2.519382E+05;1.423061E-06
2.519566E+05;1.423783E-06
2.519749E+05;1.424501E-06
2.519921E+05;1.425176E-06
2.520092E+05;1.425847E-06
2.520264E+05;1.426522E-06
2.520435E+05;1.427193E-06
2.520607E+05;1.427868E-06
2.520778E+05;1.428539E-06
2.521120E+05;1.429881E-06
2.521463E+05;1.431228E-06
2.521805E+05;1.432570E-06
2.522148E+05;1.433916E-06
2.522490E+05;1.435258E-06
2.522833E+05;1.436604E-06
2.523176E+05;1.437950E-06
2.523519E+05;1.439296E-06
2.523861E+05;1.440638E-06
2.524204E+05;1.441984E-06
2.524547E+05;1.443330E-06
2.525232E+05;1.446018E-06
2.525918E+05;1.448710E-06
2.526603E+05;1.451398E-06
2.527288E+05;1.454087E-06
2.527973E+05;1.456775E-06
2.528904E+05;1.460428E-06
2.529834E+05;1.464078E-06
2.530764E+05;1.467727E-06
2.531694E+05;1.471377E-06
2.533554E+05;1.478676E-06
2.535414E+05;1.485975E-06
2.537274E+05;1.493274E-06
2.539134E+05;1.500574E-06
2.542854E+05;1.515172E-06
2.545204E+05;1.524394E-06
2.547554E+05;1.533616E-06
2.549904E+05;1.542838E-06
2.552253E+05;1.552056E-06
2.554701E+05;1.561663E-06
2.555925E+05;1.566466E-06
2.557149E+05;1.571269E-06
2.558373E+05;1.576073E-06
2.559597E+05;1.580876E-06
2.560209E+05;1.583278E-06
2.560821E+05;1.585680E-06
2.561433E+05;1.588081E-06
2.562044E+05;1.590479E-06
2.562436E+05;1.592017E-06
2.562828E+05;1.593555E-06
2.563220E+05;1.595094E-06
2.563611E+05;1.596628E-06
2.564003E+05;1.598166E-06
2.564199E+05;1.598936E-06
2.564394E+05;1.599701E-06
2.564590E+05;1.600470E-06
2.564786E+05;1.601239E-06
